"ticker","sector","trailingPE","sharesPercentSharesOut","regularMarketVolume","averageVolume10days","enterpriseToEbitda","earningsQuarterlyGrowth","longBusinessSummary","logo_url","profitMargins","priceToSalesTrailing12Months","payoutRatio","country","industry","marketCap","bookValue","trailingEps","dividendRate","priceToBook","beta"
"LUV","Industrials","","0.028499998","11846349","9605450","-53.602","","Southwest Airlines Co. operates a passenger airline that provides scheduled air transportation services in the United States and near-international markets. As of December 31, 2019, the company operated a total of 747 Boeing 737 aircraft; and served 101 destinations in 40 states, the District of Columbia, and the Commonwealth of Puerto Rico, as well as 10 near-international countries, including Mexico, Jamaica, the Bahamas, Aruba, the Dominican Republic, Costa Rica, Belize, Cuba, the Cayman Islands, and Turks and Caicos. It also offers inflight entertainment and connectivity service on Wi-Fi enabled aircraft; and sells points and related services to business partners participating in the Rapid Rewards loyalty program, such as car rental agencies, hotels, and restaurants. In addition, the company provides a suite of digital platforms to support customers' needs across the travel journey, including Southwest.com, mobile.southwest.com, an iOS app, an iPadOS app, and an android app; and SWABIZ, an online booking tool. Further, it offers ancillary services, such as Southwest's EarlyBird Check-In, upgraded boarding, and transportation of pets and unaccompanied minors. Southwest Airlines Co. was founded in 1967 and is headquartered in Dallas, Texas.","https://logo.clearbit.com/southwest.com","-0.12949","1.7636516","","United States","Airlines","22513012736","16.55","-3.014","","2.3045318","1.315499"
"EXC","Utilities","14.601476","0.012","6321729","5780162","8.606","0.076","Exelon Corporation, a utility services holding company, engages in the generation and marketing of energy in the United States and Canada. It owns nuclear, fossil, wind, hydroelectric, biomass, and solar generating facilities. The company also sells electricity to wholesale and retail customers; and sells natural gas, renewable energy, and other energy-related products and services. In addition, it is involved in the purchase and regulated retail sale of electricity and natural gas; and transmission and distribution of electricity, and distribution of natural gas to retail customers. Further, the company offers support services, including legal, human resources, information technology, finance, supply management, engineering, customer operations, distribution and transmission planning, asset management, system operations, and power procurement services. It serves distribution utilities, municipalities, cooperatives, and financial institutions, as well as commercial, industrial, governmental, and residential customers. The company was incorporated in 1999 and is headquartered in Chicago, Illinois.","https://logo.clearbit.com/exeloncorp.com","0.07942","1.1565677","0.5498","United States","Utilities—Diversified","38561124352","33.559","2.71","1.53","1.1791174","0.394373"
"SRCL","Industrials","","0.045900002","334849","331475","15.924","","Stericycle, Inc., together with its subsidiaries, provides regulated and compliance solutions to the healthcare, retail, and commercial businesses in the United States, Europe, and internationally. It operates through three segments: North America RWCS; International RWCS; and Domestic Communication and Related Services. It collects and processes regulated and specialized waste for disposal services; and collects personal and confidential information for secure destruction, recall/return, and communication services. The company's services also include medical waste disposal, pharmaceutical waste disposal, hazardous waste management, sustainability solutions for expired or unused inventory, secure information destruction of documents and e-media, and compliance services; and regulated recall and returns management communication, logistics, and data management services for expired, withdrawn, or recalled products. In addition, it offers compliance programs under the Steri-Safe, Clinical Services, First Practice Management, SeguriMed, and EnviroAssure brand names. The company serves healthcare businesses, including hospitals, physician and dental practices, outpatient clinics, long-term care facilities, etc.; retailers and manufacturers; financial and professional service providers; governmental entities; and other businesses. Stericycle, Inc. was founded in 1989 and is headquartered in Bannockburn, Illinois.","https://logo.clearbit.com/stericycle.com","-0.10049","1.9284142","0","United States","Waste Management","5816482816","25.045","-3.323","","2.5386305","1.207391"
"ALK","Industrials","","0.0238","1840506","2072450","-9.905","","Alaska Air Group, Inc., through its subsidiaries, provides passenger and cargo air transportation services. The company operates through three segments: Mainline, Regional, and Horizon. It has a network of approximately 1,300 daily flights to 115 destinations across the United States, Mexico, Canada, and Costa Rica. The company was founded in 1932 and is based in Seattle, Washington.","https://logo.clearbit.com/alaskaair.com","-0.13959","0.88551635","","United States","Airlines","4415184384","27.931","-5.65","","1.2785077","1.567015"
"COF","Financial Services","34.883835","0.0148","3696987","5020362","","0.805","Capital One Financial Corporation operates as the financial services holding company for the Capital One Bank (USA), National Association; and Capital One, National Association, which provides various financial products and services in the United States, the United Kingdom, and Canada. It operates through three segments: Credit Card, Consumer Banking, and Commercial Banking. The company offers non-interest-bearing and interest-bearing deposits, such as checking accounts, money market deposit accounts, negotiable order of withdrawals, savings deposits, and time deposits. It also provides credit card loans; auto, home, and retail banking loans; and commercial and multifamily real estate, commercial and industrial, and small-ticket commercial real estate loans. In addition, the company offers credit and debit card products; online direct banking services; and treasury management and depository services. It serves consumers, small businesses, and commercial clients through the Internet and mobile banking, as well as through CafÃ©s, ATMs, and branches located in New York, Louisiana, Texas, Maryland, Virginia, New Jersey, and the District of Columbia. Capital One Financial Corporation was founded in 1988 and is headquartered in McLean, Virginia.","https://logo.clearbit.com/capitalone.com","0.07883","1.9627757","0.6311","United States","Credit Services","32964816896","116.078","2.066","0.4","0.6208756","1.709873"
"AWK","Utilities","43.465908","0.0097","839605","719200","20.431","0.035","American Water Works Company, Inc., through its subsidiaries, provides water and wastewater services in the United States. It offers water and wastewater services to approximately 1,700 communities in 16 states serving approximately 3.4 million active customers. The company serves residential customers; commercial customers, such as food and beverage providers, commercial property developers and proprietors, and energy suppliers; fire service and private fire customers; industrial customers, such as large-scale manufacturers, mining, and production operations; public authorities comprising government buildings and other public sector facilities, such as schools and universities; and other utilities and community water and wastewater systems. It also provides various warranty protection programs to residential customers; and water and wastewater services on various military installations. In addition, the company undertakes contracts with municipal customers, primarily to operate and manage water and wastewater facilities, as well as offers other related services. It operates approximately 80 surface water treatment plants; 520 groundwater treatment plants; 140 wastewater treatment plants; 52,500 miles of transmission, distribution, and collection mains and pipes; 1,000 groundwater wells; 1,500 water and wastewater pumping stations; 1,300 treated water storage facilities; and 76 dams. The company serves approximately 15 million people with drinking water, wastewater, and other water-related services in 46 states. The company was founded in 1886 and is headquartered in Camden, New Jersey.","https://logo.clearbit.com/amwater.com","0.1729","7.513337","0.5824","United States","Utilities—Regulated Water","27724212224","34.978","3.52","2.2","4.374178","0.216216"
"AIZ","Financial Services","19.352335","0.0309","392443","247962","10.748","0.236","Assurant, Inc., together with its subsidiaries, provides lifestyle and housing solutions that support, protect, and connect consumer purchases in North America, Latin America, Europe, and the Asia Pacific. The company operates through three segments: Global Lifestyle, Global Housing, and Global Preneed. The Global Lifestyle segment provides mobile device protection products and services, and extended service contracts for consumer electronics and appliances, as well as assistance services; vehicle protection and related services; and credit and other insurance services. The Global Housing segment offers lender-placed homeowners insurance, manufactured housing, and flood insurance; and renters insurance and related products, as well as voluntary manufactured housing insurance, homeowners insurance, and other specialty products. The Global Preneed segment provides pre-funded funeral insurance, final need insurance, and related services. The company was formerly known as Fortis, Inc. and changed its name to Assurant, Inc. in February 2004. Assurant, Inc. was founded in 1892 and is headquartered in New York, New York.","https://logo.clearbit.com/assurant.com","0.04063","0.7301715","0.39209998","United States","Insurance—Specialty","7289594368","100.13","6.315","2.52","1.2205133","0.635962"
"MRO","Energy","","0.0746","35378967","29653000","3.442","","Marathon Oil Corporation operates as an independent exploration and production company in the United States and Equatorial Guinea. The company engages in the exploration, production, and marketing of crude oil and condensate, natural gas liquids, and natural gas; and the production and marketing of products manufactured from natural gas, such as liquefied natural gas and methanol, as well as owns and operates 32 central gathering and treating facilities and the Sugarloaf gathering system, a 42-mile natural gas pipeline through Karnes and Atascosa Counties. As of December 31, 2019, it had estimated proved developed reserves totaling 721 million barrels of oil equivalent (mmboe); and estimated proved undeveloped reserves totaling 484 mmboe. The company was formerly known as USX Corporation and changed its name to Marathon Oil Corporation in July 2001. Marathon Oil Corporation was founded in 1887 and is headquartered in Houston, Texas.","https://logo.clearbit.com/marathonoil.com","-0.16182","0.7554909","","United States","Oil & Gas E&P","3039340032","14.146","-0.816","","0.27216172","3.25979"
"LLY","Healthcare","21.483965","0.0055","6183014","4165075","17.289","-0.036","Eli Lilly and Company discovers, develops, manufactures, and markets pharmaceutical products worldwide. It offers endocrinology products for diabetes; osteoporosis in postmenopausal women and men; and human growth hormone deficiency and paediatric growth conditions. The company also provides neuroscience products for treating depressive disorder, diabetic peripheral neuropathic pain, anxiety disorder, fibromyalgia, and chronic musculoskeletal pain; migraine and episodic cluster headache; attention-deficit hyperactivity disorder; and schizophrenia. In addition, it offers immunology products for the treatment of rheumatoid arthritis, plaque psoriasis, psoriatic arthritis, and ankylosing spondylitis; oncology products to treat non-small cell lung, colorectal, head and neck, pancreatic, metastatic breast, ovarian, bladder, and metastatic gastric cancers, as well as malignant pleural mesothelioma; and products to treat erectile dysfunction and benign prostatic hyperplasia. Eli Lilly and Company primarily has collaborations with Incyte Corporation; Pfizer Inc.; Dicerna Pharmaceuticals, Inc.; AC Immune SA; Centrexion Therapeutics Corporation; ImmuNext, Inc.; Avidity Biosciences, Inc.; Duke Clinical Research Institute for the prevention of chronic heart failure and mortality after an acute myocardial infarction; AbCellera Biologics Inc.; and Sermonix Pharmaceuticals Inc., as well as an agreement with Junshi Biosciences to co-develop therapeutic antibodies for the potential prevention and treatment of COVID-19, the disease caused by the SARS-CoV-2 novel coronavirus. The company was founded in 1876 and is headquartered in Indianapolis, Indiana.","https://logo.clearbit.com/lilly.com","0.24006","5.410953","0.48619998","United States","Drug Manufacturers—General","125608779776","4.515","6.112","2.96","29.083057","0.189189"
"CINF","Financial Services","14.610963","0.028199999","1207782","1069975","10.487","0.952","Cincinnati Financial Corporation, together with its subsidiary, provides property casualty insurance products in the United States. The company operates in five segments: Commercial Lines Insurance, Personal Lines Insurance, Excess and Surplus Lines Insurance, Life Insurance, and Investments. The Commercial Lines Insurance segment offers coverage for commercial casualty, commercial property, commercial auto, and workers' compensation. It also provides director and officer liability insurance, contract and commercial surety bonds, and fidelity bonds; and machinery and equipment coverage. The Personal Lines Insurance segment offers personal auto insurance; homeowners insurance; and dwelling fire, inland marine, personal umbrella liability, and watercraft coverages to individuals. The Excess and Surplus Lines Insurance segment offers commercial casualty insurance that covers businesses for third-party liability from accidents occurring on their premises or arising out of their operations, such as injuries sustained from products; and commercial property insurance, which insures buildings, inventory, equipment, and business income from loss or damage due to various causes, such as fire, wind, hail, water, theft, and vandalism. The Life Insurance segment provides term life insurance products; universal life insurance products; worksite products, such as term life; and whole life insurance products, as well as markets deferred annuities and immediate annuities. The Investments segment invests in fixed-maturity investments, including taxable and tax-exempt bonds, and redeemable preferred stocks; and equity investments comprising common and nonredeemable preferred stocks. The company also offers commercial leasing and financing services; and insurance brokerage services. Cincinnati Financial Corporation was founded in 1950 and is headquartered in Fairfield, Ohio.","https://logo.clearbit.com/cinfin.com","0.11338","1.637266","0.48860002","United States","Insurance—Property & Casualty","11451038720","60.604","4.871","2.4","1.1743449","0.57915"
"INCY","Healthcare","","0.0201","1106736","816387","-132.765","1.756","Incyte Corporation, a biopharmaceutical company, focuses on the discovery, development, and commercialization of various therapeutics in the United States. The company offers JAKAFI, a drug for the treatment of myelofibrosis and polycythemia vera cancers; and Iclusig, a kinase inhibitor to treat chronic myeloid leukemia and philadelphia-chromosome positive acute lymphoblastic leukemia. Its clinical stage products include ruxolitinib, a drug in Phase III clinical trial for steroid-refractory chronic graft-versus-host-diseases (GVHD); and Phase II trial for the treatment of essential thrombocythemia and refractory myelofibrosis. In addition, the company engages in the development of itacitinib, which is in Phase III clinical trial to treat naÃ¯ve chronic GVHD; and pemigatinib that is in Phase II clinical trial for treating bladder cancer, cholangiocarcinoma, 8p11 myeloproliferative syndrome, and Tumor agnostic. Further, it is involved in developing Parsaclisib, which is in Phase II clinical trial for follicular lymphoma, marginal zone lymphoma, and mantel cell lymphoma. Additionally, the company develops INCMGA0012 that is in Phase II clinical trials for MSI-high endometrial cancer, merkel cell carcinoma, and anal cancer, as well as in Phase II clinical trials non-small cell lung cancer. It has collaboration agreements with Novartis International Pharmaceutical Ltd.; Eli Lilly and Company; Agenus Inc.; Merus N.V.; Calithera Biosciences, Inc; MacroGenics, Inc.; Merus N.V.; MorphoSys AG; Syros Pharmaceuticals, Inc.; Innovent Biologics, Inc.; and Zai Lab Limited. The company was founded in 1991 and is headquartered in Wilmington, Delaware.","https://logo.clearbit.com/incyte.com","-0.08003","7.968363","0","United States","Biotechnology","19024625664","10.752","-0.889","","8.090588","1.067843"
"ECL","Basic Materials","","0.0104","1172890","1136650","20.831","-0.47","Ecolab Inc. provides water, hygiene, and energy technologies and services worldwide. The company operates through Global Industrial, Global Institutional, Global Energy, and Other segments. Its Global Industrial segment offers water treatment and process applications, and cleaning and sanitizing solutions primarily to industrial customers within the manufacturing, food and beverage processing, chemical, mining and primary metals, power generation, pulp and paper, and commercial laundry industries. The company's Global Institutional segment provides specialized cleaning and sanitizing products to the foodservice, hospitality, lodging, healthcare, government, education, and retail industries. Its Global Energy segment offers the process chemicals and water treatment needs of the petroleum and petrochemical industries in upstream and downstream applications. This segment also provides additives for drilling and well stimulation, corrosion inhibitors, oil and water separation, scale control, paraffin and asphaltene control, biocides, hydrate control, hydrogen sulfide removal, oil dispersants, foamers and anti-foamers, flow improvers, anti-foulants, crude desalting, monomer inhibitors, anti-oxidants, fuel and lubricant additives, and water treatment. The company's Other segment offers pest elimination services to detect, eliminate, and prevent pests, such as rodents and insects in restaurants, food and beverage processors, educational and healthcare facilities, hotels, quick service restaurant and grocery operations, and other institutional and commercial customers. This segment also produces and sells colloidal silica for binding and polishing applications in semiconductor, catalyst, and aerospace component manufacturing, as well as chemical industries. Ecolab Inc. sells its products through field sales and corporate account personnel, distributors, and dealers. The company was founded in 1923 and is headquartered in St. Paul, Minnesota.","https://logo.clearbit.com/ecolab.com","-0.07516","3.6955655","0.496","United States","Specialty Chemicals","52896108544","21.075","-3.739","1.88","8.794781","0.931053"
"JNJ","Healthcare","21.754717","0.0043","8211985","5934250","14.078","1.027","Johnson & Johnson researches and develops, manufactures, and sells various products in the health care field worldwide. It operates in three segments: Consumer, Pharmaceutical, and Medical Devices. The Consumer segment offers baby care products under the JOHNSON'S brand; oral care products under the LISTERINE brand; beauty products under the AVEENO, CLEAN & CLEAR, DR. CI:LABO NEUTROGENA, and OGX brands; over-the-counter medicines, including acetaminophen products under the TYLENOL brand; cold, flu, and allergy products under the SUDAFED brand; allergy products under the BENADRYL and ZYRTEC brands; ibuprofen products under the MOTRIN IB brand; and acid reflux products under the PEPCID brand. This segment also provides women's health products, such as sanitary pads and tampons under the STAYFREE, CAREFREE, and o.b. brands; wound care products comprising adhesive bandages under the BAND-AID brand; and first aid products under the NEOSPORIN brand. The Pharmaceutical segment offers products in various therapeutic areas, including immunology, infectious diseases, neuroscience, oncology, pulmonary hypertension, and cardiovascular and metabolic diseases. The Medical Devices segment provides orthopedic products; general surgery, biosurgical, endomechanical, and energy products; electrophysiology products to treat cardiovascular diseases; and vision care products, such as disposable contact lenses and ophthalmic products related to cataract and laser refractive surgery. The company markets its products to general public, and retail outlets and distributors, as well as distributes directly to wholesalers, hospitals, and health care professionals for prescription use. Johnson & Johnson was founded in 1886 and is based in New Brunswick, New Jersey.","https://logo.clearbit.com/jnj.com","0.21008","4.5047765","0.6164","United States","Drug Manufacturers—General","364238209024","24.494","6.36","4.04","5.6487303","0.686707"
"SJM","Consumer Defensive","14.7220745","0.066","831782","770262","9.675","0.533","The J. M. Smucker Company manufactures and markets food and beverage products worldwide. It operates in four segments: U.S. Retail Pet Foods, U.S. Retail Coffee, U.S. Retail Consumer Foods, and International and Away From Home. The company offers pet food and snacks; mainstream roast, ground, single serve, and premium coffee; peanut butter and specialty spreads; fruit spreads, shortening and oils, and frozen sandwiches and snacks; and foodservice hot beverage, foodservice portion control, and flour products, as well as dog and cat food, frozen handheld products, portion control products, juices and beverages, and baking mixes and ingredients. It provides its products under the Meow Mix, Kibbles Ân Bits, 9Lives, Nature's Recipe, Milk-Bone, Pup-Peroni, Rachael Ray Nutrish, Natural Balance, Folgers, CafÃ© Bustelo, Dunkin' Donuts, 1850, Jif, Smucker's, Smucker's Uncrustables, Crisco, Robin Hood, and Five Roses brands. The company sells its products through direct sales and brokers to food retailers and wholesalers, club stores, discount and dollar stores, online retailers, pet specialty stores, natural foods stores and distributors, drug stores, military commissaries, and mass merchandisers; and through retail channels, and foodservice distributors and operators. The J. M. Smucker Company was founded in 1897 and is headquartered in Orrville, Ohio.","https://logo.clearbit.com/jmsmucker.com","0.10782","1.5874093","0.4656","United States","Packaged Foods","12689591296","73.147","7.556","3.6","1.5207732","0.241036"
"GPC","Consumer Cyclical","","0.0188","851414","961850","11.534","0","Genuine Parts Company distributes automotive replacement parts, industrial parts and materials, and business products in the United States, Canada, Mexico, Australasia, France, the United Kingdom, Germany, Poland, the Netherlands, and Belgium. The company distributes automotive replacement parts for imported vehicles, hybrid and electric vehicles, trucks, SUVs, buses, motorcycles, recreational vehicles, farm vehicles, small engines, farm equipment, marine equipment, and heavy duty equipment; and accessory items for automotive aftermarket, such as repair shops, service stations, fleet operators, automobile and truck dealers, leasing companies, bus and truck lines, mass merchandisers, farms, industrial concerns, and individuals. It also distributes industrial replacement parts and related supplies, such as bearings, mechanical and electrical power transmission products, industrial automation and robotics, hoses, hydraulic and pneumatic components, industrial and safety supplies, and material handling products for original equipment manufacturer, as well as maintenance, repair, and operation customers in equipment and machinery, food and beverage, forest product, primary metal, pulp and paper, mining, automotive, oil and gas, petrochemical, pharmaceutical, power generation, alternative energy, governments, transportation, ports, and other industries. In addition, the company provides various services and repairs comprising gearbox and fluid power assembly repair, process pump assembly and repair, hydraulic drive shaft repair, electrical panel assembly and repair, hose and gasket manufacture and assembly, and other value-added services. Further, it distributes office furniture, technology products, general office and school supplies, cleaning, janitorial and breakroom supplies, safety and security items, healthcare products, and disposable food service products to resellers. The company was founded in 1928 and is headquartered in Atlanta, Georgia.","https://logo.clearbit.com/genpt.com","-0.01038","0.7019696","10.1048","United States","Specialty Retail","12941370368","20.889","-1.325","3.16","4.2936473","1.089354"
"EQT","Energy","","0.0625","21706638","7546850","10.336","","EQT Corporation operates as a natural gas production company in the United States. The company produces natural gas, natural gas liquids (NGLs), and crude oil. As of December 31, 2019, it had 17.5 trillion cubic feet of proved natural gas, NGLs, and crude oil reserves across approximately 1.3 million gross acres. The company was founded in 1925 and is headquartered in Pittsburgh, Pennsylvania.","https://logo.clearbit.com/eqt.com","-0.84812","1.5494199","","United States","Oil & Gas E&P","4033352192","34.643","-8.642","","0.45550326","1.464975"
"TRIP","Consumer Cyclical","","0.072","1589574","1849300","2543.728","","TripAdvisor, Inc. operates as an online travel company. It operates in two segments, Hotels, Media & Platform; and Experiences & Dining. The company operates TripAdvisor-branded Websites, including tripadvisor.com in the United States; and localized versions of the Website in 48 markets and 28 languages. It also manages and operates other travel media brands that provide users the comprehensive travel-planning and trip-taking resources in the travel industry, such as bokun.io, bookingbuddy.com, cruisecritic.com, familyvacationcritic.com, flipkey.com, thefork.com, holidaylettings.co.uk, holidaywatchdog.com, housetrip.com, jetsetter.com, niumba.com, onetime.com, oyster.com, seatguru.com, singleplatform.com, smartertravel.com, vacationhomerentals.com, and viator.com. In addition, the company provides information and services for consumers to research and book restaurants in travel destinations; and vacation and short-term rental properties, including full home rentals, condominiums, villas, beach rentals, cabins, and cottages. Its Websites feature 859 million reviews and opinions on 8.6 million places comprising 1.4 million hotels, inns, B&Bs, and specialty lodging; 842,000 rental properties; 5.2 million restaurants; and 1.2 million travel activities and experiences worldwide. TripAdvisor, Inc. was founded in 2000 and is headquartered in Needham, Massachusetts.","https://logo.clearbit.com/tripadvisor.com","-0.09372","2.2900229","0","United States","Travel Services","2516735232","6.787","-0.762","","2.758214","1.391616"
"MET","Financial Services","4.7464657","0.0121","6843035","5282187","10.512","-0.917","MetLife, Inc. engages in the insurance, annuities, employee benefits, and asset management businesses worldwide. It operates through five segments: U.S.; Asia; Latin America; Europe, the Middle East and Africa; and MetLife Holdings. The company offers life, dental, group short-and long-term disability, individual disability, accidental death and dismemberment, vision, and accident and health coverages, as well as prepaid legal plans; administrative services-only arrangements to employers; and stable value products, including general and separate account guaranteed interest contracts, and private floating rate funding agreements. It also provides pension risk transfers, institutional income annuities, tort settlements, and capital markets investment products; and other products and services, such as life insurance products and funding agreements for funding postretirement benefits, as well as company, bank, or trust-owned life insurance used to finance nonqualified benefit programs for executives. In addition, the company offers automobile, homeowners', and personal excess liability insurance products. Further, it provides fixed annuities and pension products; medical and credit insurance products; variable, universal, term, endowment, and whole life insurance products; variable, and fixed and indexed-linked annuities; and protection against long-term health care services. The company serves individuals, corporations and their employees, and other institutions and their members through independent agents, property and casualty specialists, sales forces, sales teams and relationship managers, and sponsoring organizations and affinity groups, as well as through career and independent agencies, bancassurance, direct marketing and e-commerce, brokers, and other third-party distribution channels. MetLife, Inc. was founded in 1863 and is headquartered in New York, New York.","https://logo.clearbit.com/metlife.com","0.10727999","0.48688886","0.23030001","United States","Insurance—Life","33220427776","83.397","7.711","1.84","0.43886468","1.28792"
"CTXS","Technology","24.544678","0.031600002","1833762","2276287","19.075","-0.637","Citrix Systems, Inc. provides workspace, networking, and professional services worldwide. The company offers workspace services, including Citrix Virtual Apps and Desktops; Citrix Content Collaboration, a cloud-based file sharing and storage solution, which provides enterprise-class data services on various corporate and personal mobile devices for businesses; Citrix Endpoint Management for mobility and device management capabilities; and Workspace Intelligence that customizes and streamlines user workflows, as well as microapp creation with low-code tooling, automates tasks and functions. It also provides networking products comprising Citrix ADC, an application delivery controller and load balancing solution for web, traditional and cloud-native applications; and Citrix SD-WAN, a WAN Edge solution that delivers flexible, automated, secure connectivity and performance for the workspace, as well as Citrix Analytics for security, performance, and operations. In addition, the company offers customer services, hardware maintenance, consulting, and product training and certification services. The company serves health care, financial services, technology, manufacturing, consumer, and government agencies. It markets and licenses its products through resellers, distributors, systems integrators, independent software vendors, original equipment manufacturers, and service providers. The company was formerly known as Citrus Systems, Inc. and changed its name to Citrix Systems, Inc. in March 2009. Citrix Systems, Inc. was founded in 1989 and is headquartered in Fort Lauderdale, Florida.","https://logo.clearbit.com/citrix.com","0.1852","4.3819976","0.2385","United States","Software—Application","14183944192","0.547","4.678","1.4","209.9086","0.217319"
"RRC","Energy","","0.1451","7474592","5572850","9.532","","Range Resources Corporation operates as an independent natural gas, natural gas liquids (NGLs), and oil company in the United States. The company engages in the exploration, development, and acquisition of natural gas and oil properties. It holds interests in developed and undeveloped natural gas and oil leases in the Appalachian and North Louisiana regions of the United States. As of December 31, 2019, the company owned and operated 1,272 net producing wells and approximately 833,000 net acres under lease in the Appalachian region; and 409 net producing wells and approximately 105,000 net acres under lease in the North Louisiana region. It markets and sells natural gas, and NGLs to utilities, marketing and midstream companies, and industrial users; petrochemical end users, NGL distributors, and natural gas processors; and oil and condensate to crude oil processors, transporters, and refining and marketing companies. The company was formerly known as Lomak Petroleum, Inc. and changed its name to Range Resources Corporation in 1998. Range Resources Corporation was founded in 1976 and is headquartered in Fort Worth, Texas.","https://logo.clearbit.com/rangeresources.com","-0.92723","1.025109","","United States","Oil & Gas E&P","2028153600","9.966","-7.471","","0.79470205","2.788747"
"MAR","Consumer Cyclical","63.990044","0.0254","4302436","2340612","24.775","","Marriott International, Inc. operates, franchises, and licenses hotel, residential, and timeshare properties worldwide. The company operates through North American Full-Service, North American Limited-Service, and Asia Pacific segments. It operates its properties under the JW Marriott, The Ritz-Carlton, Ritz-Carlton Reserve, W Hotels, The Luxury Collection, St. Regis, EDITION, Bulgari, Marriott Hotels, Sheraton, Delta Hotels, Marriott Executive Apartments, Marriott Vacation Club, Westin, Renaissance, Le MÃ©ridien, Autograph Collection, Gaylord Hotels, Tribute Portfolio, Design Hotels, Courtyard, Residence Inn, Fairfield by Marriott, SpringHill Suites, Four Points, TownePlace Suites, Aloft, AC Hotels by Marriott, Protea Hotels, Element, and Moxy brand names. As of October 07, 2020, it operated approximately 7,400 properties under 30 hotel brands in 135 countries and territories. Marriott International, Inc. was founded in 1927 and is headquartered in Bethesda, Maryland.","https://logo.clearbit.com/marriott.com","0.11991999","7.557271","1.0435","United States","Lodging","29178621952","-0.244","1.406","","","1.697738"
"DRI","Consumer Cyclical","","0.0429","2929025","1471437","32.406","-0.788","Darden Restaurants, Inc., through its subsidiaries, owns and operates full-service restaurants in the United States and Canada. As of May 31, 2020, it owned and operated approximately 1,804 restaurants, which included 868 under the Olive Garden, 522 under the LongHorn Steakhouse, 165 under the Cheddar's Scratch Kitchen, 81 under the Yard House, 60 under The Capital Grille, 44 under the Seasons 52, 41 under the Bahama Breeze, and 23 under the Eddie V's Prime Seafood brands. The company was founded in 1968 and is based in Orlando, Florida.","https://logo.clearbit.com/darden.com","-0.02596","1.6308453","","United States","Restaurants","11742738432","18.241","-1.507","1.2","4.9443564","1.254826"
"LOW","Consumer Cyclical","21.514061","0.0061000003","4380456","3886337","13.311","0.687","Lowe's Companies, Inc., together with its subsidiaries, operates as a home improvement retailer in the United States, Canada, and Mexico. The company offers a line of products for construction, maintenance, repair, remodeling, and decorating. It provides home improvement products in various categories, such as appliances, dÃ©cor, paint, hardware, millwork, lawn and garden, lighting, lumber and building materials, flooring, kitchens and bath, rough plumbing and electrical, seasonal and outdoor living, and tools. It also offers installation services through independent contractors in various product categories; extended protection plans; and in-warranty and out-of-warranty repair services. The company sells its national brand-name merchandise and private branded products to homeowners, renters, and professional customers. As of January 31, 2020, it operated 1,977 home improvement and hardware stores. The company also sells its products through websites comprising Lowes.com and Lowesforpros.com; and through mobile applications. Lowe's Companies, Inc. was founded in 1946 and is based in Mooresville, North Carolina.","https://logo.clearbit.com/lowes.com","0.0712","1.5174507","0.2914","United States","Home Improvement Retail","121990905856","5.762","7.503","2.4","28.014578","1.469387"
"NOV","Energy","","0.056999996","8313796","5829887","18.991","","National Oilwell Varco, Inc. designs, constructs, manufactures, and sells systems, components, and products for oil and gas drilling and production worldwide. It operates through three segments: Wellbore Technologies, Completion & Production Solutions, and Rig Technologies. The company offers various equipment and technologies used to perform drilling operations. It also provides solids control and waste management equipment and services; drilling fluids; portable power generation products; drill and wired pipes; drilling optimization and automation services; tubular inspection, repair, and coating services; instrumentation, and measuring and monitoring services; downhole and fishing tools; steerable technologies; and drill bits. The company offers equipment and technologies for hydraulic fracture stimulation, including pressure pumping trucks, blenders, sanders, hydration units, injection units, flowline, and manifolds; well intervention, such as coiled tubing units, coiled tubing, and wireline units, as well as blowout preventers and tools; onshore production comprising fluid processing systems, composite pipes, surface transfer and progressive cavity pumps, and artificial lift systems; offshore production that include fluid processing systems, floating production systems, and subsea production technologies; and connectors for conductor pipes. It also provides substructures, derricks, and masts; cranes; jacking systems; pipe lifting, racking, rotating, and assembly systems; mud pumps; blowout preventers; drives and generators; rig instrumentation and control systems; equipment components for offshore wind construction vessels; mooring, anchor, and deck handling machinery; and pipelay and construction systems. The company offers spare parts, repair, and rentals, as well as remote equipment monitoring, technical support, field service, and customer training services. National Oilwell Varco, Inc. was founded in 1862 and is based in Houston, Texas.","https://logo.clearbit.com/nov.com","-0.36626998","0.44150978","","United States","Oil & Gas Equipment & Services","3109994752","14.075","-6.734","","0.5690942","1.891891"
